3.458679185063478490e-01,3.561215508511353933e-01,3.445969394947182018e-01,3.532796035480707530e-01
3.510082171290657138e-01,3.567243154018172602e-01,3.606884082467047836e-01,3.650013484149703391e-01
3.695792531722147944e-01,3.737048824811197156e-01,3.747104699336765710e-01,3.793546281219653538e-01
3.921035760617337385e-01,3.704259617091664181e-01,4.009329924048758986e-01,3.807131957364029984e-01
4.105511914385238659e-01,4.083557396133346007e-01,4.170867677634571002e-01,4.082223303017862293e-01
4.181357293294238331e-01,4.120745894973915635e-01,4.203847926643668464e-01,4.278924245198059140e-01
4.327408344215410985e-01,4.332915670151031851e-01,4.377652802863440940e-01,4.351719015182129446e-01
4.376545513931376918e-01,4.388138523940669500e-01,4.352368655022412214e-01,4.353041066607619691e-01
3.395468347751325888e-01,3.361253475235146948e-01,3.490915590218766629e-01,3.538226606237016569e-01
3.411637000783611096e-01,3.396009152572643797e-01,3.605023560238252434e-01,3.674265908395641378e-01
3.134578691256001415e-01,3.146326183793220488e-01,3.550567411594832690e-01,3.733238674695951165e-01
2.668495873896356008e-01,1.874494664933188115e-01,3.491985626967243905e-01,3.815760157957928111e-01
3.931195150900622659e-01,3.942299998321958099e-01,4.009219653900604752e-01,3.988216372806390186e-01
4.148385713791415408e-01,4.120130235517894257e-01,4.154277845001551617e-01,4.166486974845039493e-01
4.374053528921791889e-01,4.382605145939045821e-01,4.487299152616377462e-01,4.387907378115951662e-01
4.507617102490923955e-01,4.517420688617173052e-01,4.615845851870946648e-01,4.507186126742570020e-01
2.961121540324394008e-01,2.885445419466290407e-01,2.911855997926388606e-01,3.354330600065977275e-01
2.755235389361339049e-01,2.569071844411383032e-01,2.759770324814461162e-01,3.443090427740290171e-01
2.812124975602741661e-01,1.237627117577254632e-01,1.950775254461054597e-01,2.364829653557412592e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.135676363793886451e-01,2.354627913626945734e-01,3.651308808502770065e-01,1.270845305538406966e-01
2.557966114690912174e-01,2.672398838792569564e-01,3.509943081569470991e-01,3.790830551755209887e-01
4.475009724755107943e-01,4.428709964482430705e-01,4.552471058279446980e-01,4.490327049085502953e-01
4.667869664230046567e-01,4.661649631744668176e-01,5.195069353368498843e-01,4.634546557493177121e-01
1.852017795476926243e-01,1.885908387771211003e-01,2.405311815044094692e-01,3.077684718098797623e-01
2.264114486424840533e-01,2.074038962402208752e-01,1.968324020265272978e-01,2.548256474185327525e-01
1.598813172286167317e-01,1.353138295005784919e-01,1.358505180647485988e-01,2.042885989147489867e-01
8.188527681931654506e-03,6.133402296627880890e-02,5.820171228716323336e-02,6.203478721902450088e-02
9.973099764844949033e-02,8.654218557006035373e-02,8.026096961097564653e-02,1.001333068769747203e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.753794576575583686e-01,3.198160018201910981e-01,4.712593713042921295e-01,3.570284105065463232e-01
4.837014109493003589e-01,4.820892014533361691e-01,5.846941031716716974e-01,4.811594923470082774e-01
1.082742790358300899e-01,9.421592602995113030e-02,6.976059430888204016e-02,2.523999898747306125e-01
8.693534716991875577e-02,5.727598001448933746e-02,3.231121872607834594e-02,2.228337746919836493e-01
4.823677214015752168e-02,2.481689749010003790e-02,8.182305586302106651e-03,5.056219483866326858e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.131305403315946839e-01,9.459374086230362688e-02,1.470442387617711677e-01,7.972735804087410783e-02
1.513933313243003842e-01,2.032450109288584938e-01,1.333464093645710391e-01,1.159809093976486294e-01
2.264811752982670290e-01,2.926512789862126818e-01,2.553179336613619621e-01,4.990795874236936269e-01
5.293027316375592539e-01,5.372192227162684297e-01,6.814153846343578014e-01,5.323743375640717090e-01
6.664777183822338802e-02,6.350873890921550011e-03,1.195210805951871583e-02,1.306197498013273936e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.180407832023626799e-03,3.831648443335937404e-02,1.387961005206257183e-02,8.104698902505520428e-03
5.495109194589799934e-02,4.055670692294730678e-02,3.549628927546617796e-02,1.140907988248762439e-01
1.453499406741808886e-01,1.028675181806646410e-01,6.900712237055951770e-02,1.200526015574298333e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.437303489285068014e-01,6.217003590375625999e-01,7.695671956008212078e-01,3.243126125405332294e-01
4.464103368182849307e-03,1.694381114542678306e-03,3.393723503103435613e-03,1.478961975484362722e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.287115930710260860e-04,0.000000000000000000e+00,9.006291544375859964e-03,2.415663192266325442e-03
3.929825767035884793e-02,1.830965799178321980e-03,1.535164142821731758e-03,3.637198602411058877e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.891072882943393874e-02,5.692091228061093439e-02,2.627676355567654110e-01,3.697029606476935626e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.616865078381742649e-01,5.651302323867842814e-01,8.764310741045222564e-01,5.448203605421804152e-01
6.416633983549707536e-03,1.180258457153113543e-03,2.886489581990066278e-03,6.623920258755143335e-04
3.165603066557791737e-03,1.283620197698084509e-06,7.323663712124724103e-05,1.894097373023222522e-04
3.532571212535645805e-08,5.043287748885382773e-04,2.818028414094877077e-03,7.686504523343071647e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.872733070772447508e-02,3.145073310949169504e-02,1.183583801113952949e-01,8.085836281987800189e-02
2.353234493763766144e-01,2.618757313703946044e-01,5.474169324713212825e-01,2.462112640263703633e-01
4.250061055006591482e-01,8.143044653523682230e-01,3.015461258372205688e-01,3.716581000002395774e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
